_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,rate_the_story_based_on_the_example_above_boringinteresting,rate_the_story_based_on_the_example_above_inappropriateappropriate_for_ages_37,rate_the_story_based_on_the_example_above_irrelevantrelevant,orig__channel,orig__city,orig__country,orig__created_at,orig__id,orig__ip,orig__region,orig__started_at,orig__tainted,orig__trust,orig__unit_id,orig__worker_id,add_13_sentences_to_add_to_the_story_,add_13_sentences_to_add_to_the_story__gold,rate_the_story_based_on_the_example_above_boringinteresting_gold,rate_the_story_based_on_the_example_above_inappropriateappropriate_for_ages_37_gold,rate_the_story_based_on_the_example_above_irrelevantrelevant_gold,story
941956044,4/27/2016 23:48:21,1970625579,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,3,3,3,fusioncash,Owensboro,USA,4/27/2016 21:17:25,1970490935,76.92.82.111,KY,4/27/2016 21:15:40,false,1,941889587,35242242,"John and Jack split the cost of the game so they could both play it, and share the the game. Each of them saving money in the process.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:39:31,1970576075,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:41:23,1970579342,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,4,2,3,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:41:50,1970580036,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:41:52,1970580129,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,3,3,3,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:42:03,1970580431,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:42:38,1970581447,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,3,5,3,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 22:50:05,1970593802,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,3,5,5,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 23:11:18,1970610557,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,3,3,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 23:13:05,1970611582,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,3,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956045,4/27/2016 23:48:21,1970625577,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,2,2,2,neodev,"",MKD,4/27/2016 21:19:09,1970491984,185.5.5.63,"",4/27/2016 21:15:06,false,1,941889587,32193964,They decided instead of argue to buy the game together and split the money . John will play one week and the other week Jack will play with  the game . John and Jack are best friends,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:39:31,1970576085,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:41:23,1970579341,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,3,3,4,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:41:50,1970580043,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:41:52,1970580133,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,3,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:42:03,1970580429,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:42:38,1970581432,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,4,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 22:50:05,1970593796,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,5,5,5,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 23:11:18,1970610572,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,4,2,2,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 23:13:05,1970611593,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,3,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956046,4/27/2016 23:48:21,1970625573,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,3,3,3,elite,Nis,SRB,4/27/2016 21:19:51,1970492295,178.223.155.187,00,4/27/2016 21:15:56,false,1,941889587,36216661,They decided to play a game of hide and seek and a winner would get to buy the game.So they went to the park to play...,,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:39:31,1970576079,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,3,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:41:23,1970579345,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,4,3,1,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:41:50,1970580030,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:41:52,1970580121,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,4,4,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:42:03,1970580436,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,3,4,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:42:38,1970581431,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,3,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 22:50:05,1970593804,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,1,5,3,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 23:11:18,1970610560,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,4,3,3,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 23:13:05,1970611594,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,3,3,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956047,4/27/2016 23:48:21,1970625570,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,1,2,2,neodev,Santa Cruz,VEN,4/27/2016 21:21:56,1970493531,190.72.15.183,04,4/27/2016 21:15:02,false,1,941889587,36585713,"John checked his pants , and had only fifty cents. Later, they walked down the street and found 10 dollars . They bought the game.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:39:31,1970576069,4/27/2016 22:39:06,false,neodev,1.0,31787148,MEX,14,Zapopan,189.169.6.109,2,2,2,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:41:23,1970579326,4/27/2016 22:38:36,false,clixsense,1.0,36499736,BRA,08,Santa Teresa,177.221.224.77,2,2,2,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:41:50,1970580039,4/27/2016 22:39:02,false,neodev,1.0,33568303,VEN,23,Cabimas,190.77.7.36,5,5,4,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:41:52,1970580132,4/27/2016 22:39:00,false,neodev,1.0,35566467,BGD,84,Chittagong,58.97.222.61,4,3,3,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:42:03,1970580426,4/27/2016 22:39:02,false,clixsense,1.0,36406175,ESP,55,León,81.33.82.102,4,4,4,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:42:38,1970581440,4/27/2016 22:39:31,false,clixsense,1.0,35792505,SRB,00,Nis,94.228.227.207,4,5,3,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 22:50:05,1970593813,4/27/2016 22:36:54,false,neodev,1.0,37429375,COL,04,Soledad,186.121.31.67,3,5,3,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 23:11:18,1970610576,4/27/2016 23:09:22,false,neodev,1.0,36909744,EGY,"","",45.246.38.139,3,2,3,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 23:13:05,1970611602,4/27/2016 23:10:09,false,neodev,1.0,35763542,SRB,00,Kragujevac,24.135.139.8,3,4,4,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
941956048,4/27/2016 23:48:21,1970625587,4/27/2016 23:43:43,false,neodev,1.0,33939537,COL,34,Bogotá,186.155.67.96,1,1,1,clixsense,Kiev,UKR,4/27/2016 21:44:19,1970505954,109.86.122.37,12,4/27/2016 21:27:06,false,1,941889587,32439133,"In the store friends noticed  that they did not have  enough money to buy the game.  Meanwhile they saw Jimmy, who was coming to the same shop.",,,,,John and Jack were best friends. They both went to store to buy the video game Putt-Putt. There was only one game left at the store and they both wanted to buy it.
